OCC_CODE,OCC_TITLE,TOT_EMP,A_PCT25,A_MEDIAN,A_PCT75,AIOE
11-1021,General and Operations Managers,2984920,60690.0,97970.0,151750.0,0.5748773
11-2011,Advertising and Promotions Managers,22520,94020.0,127150.0,172210.0,1.294387
11-2021,Marketing Managers,278690,100010.0,135030.0,192520.0,1.315032
11-2022,Sales Managers,453800,84450.0,127490.0,173010.0,1.26628
11-3021,Computer and Information Systems Managers,485190,122820.0,159010.0,198750.0,1.059853
11-3031,Financial Managers,681070,99620.0,131710.0,191860.0,1.446232
11-3051,Industrial Production Managers,192270,80190.0,103150.0,134130.0,0.5086878
11-3061,Purchasing Managers,69310,98720.0,127150.0,162630.0,1.423426
11-3071,"Transportation, Storage, and Distribution Managers",144640,75290.0,98230.0,126600.0,0.8907923
11-3111,Compensation and Benefits Managers,15330,98720.0,127530.0,163870.0,1.298235
11-3121,Human Resources Managers,166530,95310.0,126230.0,163360.0,1.320417
11-3131,Training and Development Managers,35830,90980.0,120130.0,161520.0,1.284423
11-9013,"Farmers, Ranchers, and Other Agricultural Managers",5220,49940.0,73060.0,96520.0,-0.1443684
11-9021,Construction Managers,284750,76960.0,98890.0,127110.0,1.029139
11-9031,"Education and Childcare Administrators, Preschool and Daycare",56430,37200.0,47310.0,60010.0,0.838007
11-9032,"Education Administrators, Kindergarten through Secondary",274710,77450.0,98420.0,125520.0,1.048811
11-9033,"Education Administrators, Postsecondary",155990,74730.0,96910.0,128020.0,1.461149
11-9039,"Education Administrators, All Other",49970,62190.0,90560.0,119400.0,0.3541265
11-9041,Architectural and Engineering Managers,187100,125470.0,152350.0,190420.0,0.8370105
11-9051,Food Service Managers,210680,46590.0,59440.0,76130.0,-0.1213112
11-9071,Gambling Managers,3660,60150.0,76910.0,100170.0,0.8299207
11-9081,Lodging Managers,35920,46400.0,59430.0,77510.0,0.4021726
11-9111,Medical and Health Services Managers,436770,77750.0,101340.0,135750.0,1.260259
11-9121,Natural Sciences Managers,74760,101400.0,137900.0,202910.0,1.327906
11-9131,Postmasters and Mail Superintendents,12750,74030.0,80250.0,89610.0,0.8233757
11-9141,"Property, Real Estate, and Community Association Managers",234680,42420.0,59230.0,79420.0,1.215396
11-9151,Social and Community Service Managers,156400,58490.0,74000.0,93950.0,1.156153
11-9161,Emergency Management Directors,10320,59350.0,76730.0,100450.0,1.030768
11-9199,"Managers, All Other",497890,80890.0,124650.0,162380.0,0.9646872
13-1011,"Agents and Business Managers of Artists, Performers, and Athletes",12480,61160.0,78410.0,162930.0,1.068559
13-1031,"Claims Adjusters, Examiners, and Investigators",278140,49620.0,65080.0,81890.0,1.274024
13-1032,"Insurance Appraisers, Auto Damage",11430,58850.0,62680.0,79110.0,0.6634955
13-1041,Compliance Officers,334340,50020.0,71650.0,96660.0,0.6981205
13-1051,Cost Estimators,208950,49600.0,65170.0,89210.0,1.367669
13-1071,Human Resources Specialists,740830,48080.0,62290.0,81090.0,1.36005
13-1074,Farm Labor Contractors,440,38140.0,47770.0,61700.0,-0.4354025
13-1075,Labor Relations Specialists,63810,49310.0,77010.0,100180.0,1.334834
13-1081,Logisticians,189320,59740.0,77030.0,98680.0,1.297303
13-1111,Management Analysts,768450,64150.0,93000.0,124430.0,1.432417
13-1121,"Meeting, Convention, and Event Planners",98150,38430.0,49470.0,67480.0,0.3740207
13-1131,Fundraisers,82080,47250.0,60660.0,78470.0,1.242567
13-1141,"Compensation, Benefits, and Job Analysis Specialists",87750,49800.0,64120.0,83720.0,1.440985
13-1151,Training and Development Specialists,336030,47040.0,61570.0,80510.0,1.198409
13-1161,Market Research Analysts and Marketing Specialists,727540,48400.0,63920.0,97600.0,1.426757
13-1199,"Business Operations Specialists, All Other",1030330,49630.0,74670.0,98490.0,1.047687
13-2011,Accountants and Auditors,1318550,60760.0,77250.0,99800.0,1.481956
13-2031,Budget Analysts,47440,62750.0,79940.0,101730.0,1.502988
13-2041,Credit Analysts,68770,60490.0,77440.0,101250.0,1.345268
13-2051,Financial and Investment Analysts,291880,66030.0,91580.0,124610.0,1.380615
13-2052,Personal Financial Advisors,263030,61200.0,94170.0,158890.0,1.400749
13-2053,Insurance Underwriters,107690,58840.0,76390.0,98270.0,1.326652
13-2061,Financial Examiners,60750,62320.0,81410.0,122030.0,1.526064
13-2071,Credit Counselors,31230,37900.0,47580.0,59390.0,1.385381
13-2072,Loan Officers,340170,47490.0,63380.0,98130.0,1.385739
13-2081,"Tax Examiners and Collectors, and Revenue Agents",52270,43590.0,56780.0,80580.0,1.36682
13-2082,Tax Preparers,83190,30340.0,46290.0,62100.0,1.29371
13-2099,"Financial Specialists, All Other",123200,50120.0,73240.0,98680.0,1.361362
15-2011,Actuaries,23040,80320.0,105900.0,153310.0,1.516474
15-2021,Mathematicians,1770,78850.0,108100.0,134780.0,1.472319
15-2031,Operations Research Analysts,98700,61940.0,82360.0,119240.0,1.40002
15-2041,Statisticians,31370,70120.0,95570.0,125800.0,1.382724
17-1011,"Architects, Except Landscape and Naval",100400,62500.0,80180.0,102160.0,1.047142
17-1012,Landscape Architects,17430,51420.0,67950.0,94310.0,1.034388
17-1021,Cartographers and Photogrammetrists,12610,58000.0,68900.0,86000.0,0.8169979
17-1022,Surveyors,46390,47690.0,61600.0,79600.0,0.1460606
17-2011,Aerospace Engineers,56640,96130.0,122270.0,152950.0,1.338738
17-2021,Agricultural Engineers,1120,61740.0,82640.0,99880.0,0.9409636
17-2031,Bioengineers and Biomedical Engineers,17190,75780.0,97410.0,123400.0,0.9874239
17-2041,Chemical Engineers,24180,80140.0,105550.0,139310.0,1.341336
17-2051,Civil Engineers,304310,74250.0,88050.0,117270.0,1.282867
17-2061,Computer Hardware Engineers,73750,99880.0,128170.0,164930.0,1.141812
17-2071,Electrical Engineers,186020,78500.0,100420.0,128560.0,1.126725
17-2072,"Electronics Engineers, Except Computer",107170,81500.0,104820.0,133320.0,0.6654578
17-2081,Environmental Engineers,42660,74850.0,96820.0,126190.0,1.343561
17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",22870,76650.0,99040.0,126780.0,0.9948935
17-2112,Industrial Engineers,293950,76650.0,95300.0,105530.0,1.13787
17-2121,Marine Engineers and Naval Architects,7380,76600.0,93370.0,118610.0,0.5472173
17-2131,Materials Engineers,21530,76650.0,98300.0,127110.0,1.037278
17-2141,Mechanical Engineers,278240,76050.0,95300.0,120180.0,1.004709
17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",7370,70110.0,97090.0,127530.0,1.34695
17-2161,Nuclear Engineers,12670,93840.0,120380.0,136240.0,1.303009
17-2171,Petroleum Engineers,22100,100880.0,130850.0,167750.0,1.247779
17-2199,"Engineers, All Other",151940,77560.0,100640.0,130650.0,0.787566
17-3011,Architectural and Civil Drafters,101310,47450.0,60340.0,74940.0,0.9233925
17-3012,Electrical and Electronics Drafters,20830,48460.0,61510.0,78700.0,0.910166
17-3013,Mechanical Drafters,47760,47230.0,60200.0,76150.0,0.8410071
17-3021,Aerospace Engineering and Operations Technologists and Technicians,10900,57780.0,73580.0,94530.0,0.3909402
17-3022,Civil Engineering Technologists and Technicians,64170,42110.0,58320.0,73280.0,0.9323219
17-3023,Electrical and Electronic Engineering Technologists and Technicians,101450,49330.0,63640.0,79080.0,0.3515252
17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,11590,47680.0,60360.0,76920.0,-0.3040507
17-3025,Environmental Engineering Technologists and Technicians,14910,37850.0,48390.0,66870.0,0.0438054
17-3026,Industrial Engineering Technologists and Technicians,62030,47410.0,60220.0,75600.0,0.6106679
17-3027,Mechanical Engineering Technologists and Technicians,40180,47700.0,60460.0,76600.0,-0.1192367
17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",73600,47690.0,61950.0,81490.0,0.1941278
17-3031,Surveying and Mapping Technicians,56070,36960.0,46910.0,59790.0,0.0852324
19-1011,Animal Scientists,2790,52430.0,65090.0,89610.0,1.041358
19-1012,Food Scientists and Technologists,13510,60130.0,78340.0,101180.0,0.7943575
19-1013,Soil and Plant Scientists,15610,50230.0,66750.0,93770.0,0.6320696
19-1020,Biological Scientists,117460,62470.0,82680.0,118210.0,0.752081
19-1021,Biochemists and Biophysicists,35050,79000.0,102270.0,132390.0,0.9060509
19-1022,Microbiologists,19430,59860.0,79260.0,110010.0,0.6955647
19-1023,Zoologists and Wildlife Biologists,15930,50520.0,64650.0,81690.0,0.3175953
19-1029,"Biological Scientists, All Other",47050,62490.0,82530.0,104210.0,1.010193
19-1031,Conservation Scientists,22550,49340.0,63750.0,81500.0,0.0690313
19-1032,Foresters,9500,50510.0,64110.0,79530.0,-0.184381
19-1041,Epidemiologists,8180,62350.0,78830.0,101600.0,1.436287
19-1042,"Medical Scientists, Except Epidemiologists",108550,62800.0,95310.0,130090.0,1.279928
19-2011,Astronomers,1930,80110.0,128160.0,172490.0,1.373737
19-2012,Physicists,20020,107030.0,152430.0,184280.0,1.345736
19-2021,Atmospheric and Space Scientists,8520,65110.0,94570.0,119770.0,1.373917
19-2031,Chemists,80600,61540.0,79430.0,107140.0,0.5011251
19-2032,Materials Scientists,6690,77500.0,100090.0,130400.0,1.032757
19-2041,"Environmental Scientists and Specialists, Including Health",76890,58200.0,76530.0,99090.0,1.014113
19-2042,"Geoscientists, Except Hydrologists and Geographers",23620,62540.0,83680.0,128920.0,0.7143481
19-2043,Hydrologists,6390,64670.0,84030.0,106440.0,0.6405071
19-2099,"Physical Scientists, All Other",19680,78320.0,104100.0,141540.0,1.140157
19-3011,Economists,15640,79760.0,105630.0,151110.0,1.403764
19-3022,Survey Researchers,8850,38840.0,59740.0,78560.0,1.42653
19-3032,Industrial-Organizational Psychologists,610,79590.0,105310.0,135070.0,1.402475
19-3039,"Psychologists, All Other",13800,73910.0,102900.0,120240.0,1.389854
19-3041,Sociologists,2640,65530.0,92910.0,114300.0,1.411125
19-3051,Urban and Regional Planners,38940,61880.0,78500.0,99090.0,1.227516
19-3091,Anthropologists and Archeologists,6650,48420.0,61910.0,78930.0,0.6965665
19-3092,Geographers,1440,64740.0,85220.0,102060.0,1.436298
19-3093,Historians,2910,48440.0,63940.0,92540.0,1.098921
19-3094,Political Scientists,5650,82450.0,122510.0,155190.0,1.418863
19-3099,"Social Scientists and Related Workers, All Other",34330,66210.0,84430.0,109780.0,1.328048
19-4021,Biological Technicians,76150,37820.0,48140.0,61530.0,0.3012355
19-4031,Chemical Technicians,57690,38740.0,48990.0,63180.0,0.0628057
19-4051,Nuclear Technicians,5360,78810.0,99340.0,106260.0,0.1696743
19-4061,Social Science Research Assistants,28690,44800.0,49720.0,61970.0,1.204652
19-4092,Forensic Science Technicians,17020,47750.0,61930.0,80670.0,0.2400518
19-4099,"Life, Physical, and Social Science Technicians, All Other",62230,37830.0,49030.0,63180.0,0.4501044
21-1012,"Educational, Guidance, and Career Counselors and Advisors",296370,47390.0,60510.0,77210.0,0.9739287
21-1013,Marriage and Family Therapists,54800,42910.0,49880.0,75410.0,1.367434
21-1015,Rehabilitation Counselors,90310,30610.0,38560.0,52920.0,0.5025014
21-1021,"Child, Family, and School Social Workers",340050,38900.0,49150.0,62560.0,0.7761707
21-1022,Healthcare Social Workers,173860,47630.0,60840.0,76920.0,0.9339648
21-1023,Mental Health and Substance Abuse Social Workers,113810,38630.0,49130.0,69260.0,1.119216
21-1091,Health Education Specialists,55830,46770.0,60600.0,78220.0,0.691658
21-1092,Probation Officers and Correctional Treatment Specialists,92140,46920.0,60250.0,77020.0,0.5272448
21-1093,Social and Human Service Assistants,398380,30440.0,37610.0,46960.0,0.4652255
21-1094,Community Health Workers,61010,36940.0,46590.0,59280.0,0.0371229
21-2011,Clergy,50790,38800.0,49720.0,63560.0,1.282559
21-2021,"Directors, Religious Activities and Education",21000,36440.0,46980.0,61480.0,1.210922
23-1011,Lawyers,681010,81620.0,127990.0,194580.0,1.328783
23-1012,Judicial Law Clerks,14800,43580.0,50750.0,74390.0,1.462973
23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",13840,63850.0,102550.0,132490.0,1.374714
23-1022,"Arbitrators, Mediators, and Conciliators",7320,36910.0,49410.0,75940.0,1.431593
23-1023,"Judges, Magistrate Judges, and Magistrates",27790,81150.0,148030.0,171230.0,1.496494
23-2011,Paralegals and Legal Assistants,336250,45390.0,56230.0,72750.0,1.292055
23-2093,"Title Examiners, Abstractors, and Searchers",51040,37240.0,47310.0,61300.0,1.279954
25-1011,"Business Teachers, Postsecondary",79640,61760.0,94360.0,132070.0,1.349314
25-1021,"Computer Science Teachers, Postsecondary",37600,50010.0,77910.0,105950.0,1.277778
25-1022,"Mathematical Science Teachers, Postsecondary",44140,60310.0,77580.0,103420.0,1.338676
25-1031,"Architecture Teachers, Postsecondary",5950,64490.0,95160.0,124440.0,1.222022
25-1032,"Engineering Teachers, Postsecondary",35440,78130.0,104940.0,134760.0,1.351133
25-1041,"Agricultural Sciences Teachers, Postsecondary",8570,64280.0,95910.0,123630.0,0.7546685
25-1042,"Biological Science Teachers, Postsecondary",47690,61750.0,81440.0,123730.0,1.227677
25-1043,"Forestry and Conservation Science Teachers, Postsecondary",1180,63300.0,82330.0,105250.0,1.260278
25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",10250,64030.0,98070.0,127670.0,1.306156
25-1052,"Chemistry Teachers, Postsecondary",20260,62060.0,79410.0,104270.0,1.333947
25-1053,"Environmental Science Teachers, Postsecondary",5440,62160.0,81980.0,105850.0,1.347519
25-1054,"Physics Teachers, Postsecondary",12460,62540.0,93070.0,124660.0,1.044191
25-1061,"Anthropology and Archeology Teachers, Postsecondary",5010,64490.0,97340.0,125150.0,1.321694
25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",9040,61690.0,78910.0,103890.0,1.308699
25-1063,"Economics Teachers, Postsecondary",11790,78400.0,104940.0,157320.0,1.319012
25-1064,"Geography Teachers, Postsecondary",3440,63600.0,81440.0,102720.0,1.318899
25-1065,"Political Science Teachers, Postsecondary",14060,63050.0,81980.0,122690.0,1.368397
25-1066,"Psychology Teachers, Postsecondary",36060,60740.0,77860.0,102040.0,1.33366
25-1067,"Sociology Teachers, Postsecondary",12550,61420.0,77980.0,101010.0,1.349229
25-1071,"Health Specialties Teachers, Postsecondary",191830,64630.0,102720.0,172680.0,0.924754
25-1072,"Nursing Instructors and Teachers, Postsecondary",68060,61390.0,77440.0,98680.0,0.5170682
25-1081,"Education Teachers, Postsecondary",58780,48780.0,63910.0,97450.0,1.192988
25-1082,"Library Science Teachers, Postsecondary",4330,61350.0,77100.0,97340.0,1.386292
25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",13790,50770.0,64600.0,99330.0,1.389999
25-1112,"Law Teachers, Postsecondary",14110,73150.0,123470.0,168210.0,1.35645
25-1113,"Social Work Teachers, Postsecondary",12280,49990.0,71010.0,98070.0,1.347327
25-1121,"Art, Drama, and Music Teachers, Postsecondary",94720,49990.0,75940.0,100130.0,0.7582769
25-1122,"Communications Teachers, Postsecondary",27330,60420.0,77560.0,99330.0,1.347435
25-1123,"English Language and Literature Teachers, Postsecondary",58480,51730.0,75930.0,99330.0,1.417833
25-1124,"Foreign Language and Literature Teachers, Postsecondary",19640,60550.0,77030.0,99190.0,1.33412
25-1125,"History Teachers, Postsecondary",18590,61070.0,78130.0,101180.0,1.43749
25-1126,"Philosophy and Religion Teachers, Postsecondary",20850,60670.0,77610.0,100240.0,1.363522
25-1192,"Family and Consumer Sciences Teachers, Postsecondary",2730,61350.0,79630.0,106040.0,1.211652
25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",13860,49860.0,72440.0,99150.0,1.16489
25-1194,"Career/Technical Education Teachers, Postsecondary",105440,46910.0,59840.0,76840.0,0.1622185
25-2011,"Preschool Teachers, Except Special Education",391670,28440.0,30210.0,38620.0,0.0306372
25-2012,"Kindergarten Teachers, Except Special Education",120730,48100.0,60900.0,76880.0,0.3644047
25-2021,"Elementary School Teachers, Except Special Education",1329280,48450.0,61400.0,77920.0,0.8869491
25-2022,"Middle School Teachers, Except Special and Career/Technical Education",592000,48540.0,61320.0,77640.0,1.286445
25-2023,"Career/Technical Education Teachers, Middle School",11840,52170.0,61820.0,78260.0,0.5199191
25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1020240,48830.0,61820.0,78780.0,1.191325
25-2032,"Career/Technical Education Teachers, Secondary School",84360,50130.0,61820.0,78310.0,0.3734505
25-2051,"Special Education Teachers, Preschool",21130,48450.0,62420.0,85040.0,0.3750564
25-2052,"Special Education Teachers, Kindergarten and Elementary School",187070,48770.0,61640.0,77920.0,0.7357486
25-2059,"Special Education Teachers, All Other",38000,48350.0,61720.0,82230.0,-0.6632917
25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",38260,46620.0,59720.0,76400.0,1.348951
25-3021,Self-Enrichment Teachers,216910,29900.0,43580.0,59920.0,0.526352
25-3099,"Teachers and Instructors, All Other",164650,44520.0,50540.0,77230.0,1.32533
25-4011,Archivists,6120,46350.0,60050.0,76930.0,0.6765602
25-4012,Curators,11030,46590.0,60110.0,76920.0,0.7366658
25-4013,Museum Technicians and Conservators,10960,36440.0,47630.0,61420.0,-0.0912107
25-4031,Library Technicians,73000,29330.0,36970.0,47160.0,0.037965
25-9021,Farm and Home Management Educators,10620,37140.0,49990.0,67660.0,0.8604031
25-9031,Instructional Coordinators,184740,49750.0,63740.0,80780.0,1.301855
27-1011,Art Directors,42080,77490.0,100890.0,135350.0,1.02251
27-1012,Craft Artists,3740,28830.0,35930.0,47170.0,-0.9295284
27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",9430,37310.0,60820.0,96580.0,-0.5690498
27-1014,Special Effects Artists and Animators,20430,61300.0,78790.0,102660.0,0.7058651
27-1021,Commercial and Industrial Designers,27940,57070.0,77030.0,98680.0,0.867039
27-1022,Fashion Designers,19310,50630.0,77450.0,101320.0,0.5801539
27-1023,Floral Designers,36000,27830.0,29880.0,36770.0,-0.2718452
27-1024,Graphic Designers,204040,39270.0,50710.0,74700.0,0.7156958
27-1025,Interior Designers,61970,46420.0,60340.0,77700.0,1.12168
27-1026,Merchandise Displayers and Window Trimmers,159790,29240.0,32060.0,37930.0,-1.001413
27-1027,Set and Exhibit Designers,6850,39180.0,54860.0,78910.0,-0.0519323
27-2012,Producers and Directors,138250,50860.0,79000.0,129440.0,0.9388108
27-2022,Coaches and Scouts,193740,29240.0,38970.0,60400.0,0.1168668
27-2023,"Umpires, Referees, and Other Sports Officials",9620,24350.0,35860.0,48430.0,-0.0325617
27-2032,Choreographers,3990,29800.0,42700.0,61750.0,-1.575769
27-2041,Music Directors and Composers,9560,36720.0,49130.0,78030.0,0.8829641
27-3011,Broadcast Announcers and Radio Disc Jockeys,24580,29050.0,37630.0,60090.0,0.8493547
27-3031,Public Relations Specialists,242710,48670.0,62800.0,81960.0,1.284927
27-3041,Editors,88780,48380.0,63350.0,97770.0,1.128221
